"ROW_ID","REQUEST_ID","STATUS","MESSAGE","REQUEST_DATE","CURRENCY_CODE","RECEIPT_DATE","GL_DATE","EXCHANGE_DATE","EXCHANGE_RATE_TYPE","RECEIPT_METHOD_ID","RECEIPT_NUMBER","REMITTANCE_BACK_ACC_ID","DEPOSIT_DATE","CUSTOMER_ID","ORG_ID","AMOUNT","REGION","INTEG_MODE"
509202,35664,Success, ,2026-06-02 09:13:50.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518646,Visa-2912208,"300000171373306",2026-05-08 00:00:00.000,300000178969320,300000001421038,1354,SA,MANUAL
509201,35664,Success, ,2026-06-02 09:13:49.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518644,Master-2912208,"300000171373306",2026-05-08 00:00:00.000,300000178969320,300000001421038,199,SA,MANUAL
509200,35664,Success, ,2026-06-02 09:13:49.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518638,Cash-2912208,"300000171373302",2026-05-08 00:00:00.000,300000178969320,300000001421038,838,SA,MANUAL
509199,35664,Success, ,2026-06-02 09:13:48.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518641,Mada-2912208,"300000171373306",2026-05-08 00:00:00.000,300000178969320,300000001421038,5596,SA,MANUAL
509192,35664,Success, ,2026-06-02 09:13:31.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518641,Mada-2912218,"300000016779087",2026-05-08 00:00:00.000,300000001576109,300000001421038,2648,SA,MANUAL
509191,35664,Success, ,2026-06-02 09:13:28.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518646,Visa-2912204,"300000180252233",2026-05-08 00:00:00.000,300000180252246,300000001421038,2416,SA,MANUAL
509190,35664,Success, ,2026-06-02 09:13:28.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518644,Master-2912204,"300000180252233",2026-05-08 00:00:00.000,300000180252246,300000001421038,346,SA,MANUAL
509188,35664,Success, ,2026-06-02 09:13:24.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518646,Visa-2912197,"300000048528249",2026-05-08 00:00:00.000,300000049198890,300000001421038,1504,SA,MANUAL
509187,35664,Success, ,2026-06-02 09:13:23.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518638,Cash-2912197,"300000048528255",2026-05-08 00:00:00.000,300000049198890,300000001421038,793,SA,MANUAL
509186,35664,Success, ,2026-06-02 09:13:23.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518646,Visa-2912187,"300000050662351",2026-05-08 00:00:00.000,300000051631659,300000001421038,1613,SA,MANUAL
509185,35664,Success, ,2026-06-02 09:13:23.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518641,Mada-2912197,"300000048528249",2026-05-08 00:00:00.000,300000049198890,300000001421038,5350,SA,MANUAL
509184,35664,Success, ,2026-06-02 09:13:23.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518646,Visa-2912188,"300000050662312",2026-05-08 00:00:00.000,300000051631380,300000001421038,199,SA,MANUAL
509183,35664,Success, ,2026-06-02 09:13:23.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518638,Cash-2912187,"300000050662405",2026-05-08 00:00:00.000,300000051631659,300000001421038,1099,SA,MANUAL
509181,35664,Success, ,2026-06-02 09:13:22.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518641,Mada-2912187,"300000050662351",2026-05-08 00:00:00.000,300000051631659,300000001421038,5210,SA,MANUAL
509180,35664,Success, ,2026-06-02 09:13:22.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518642,AMEX-2911293,"300000016779062",2026-05-08 00:00:00.000,300000001576013,300000001421038,174,SA,MANUAL
509179,35664,Success, ,2026-06-02 09:13:21.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518641,Mada-2912188,"300000050662312",2026-05-08 00:00:00.000,300000051631380,300000001421038,2967,SA,MANUAL
509178,35664,Success, ,2026-06-02 09:13:21.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518646,Visa-2911293,"300000016779062",2026-05-08 00:00:00.000,300000001576013,300000001421038,3764,SA,MANUAL
509086,35664,Success, ,2026-06-02 09:10:38.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518641,Mada-2912148,"300000016780360",2026-05-08 00:00:00.000,300000001545953,300000001421038,10472,SA,MANUAL
509085,35664,Success, ,2026-06-02 09:10:38.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518641,Mada-2912150,"300000050662348",2026-05-08 00:00:00.000,300000051631644,300000001421038,1302,SA,MANUAL
509084,35664,Success, ,2026-06-02 09:10:36.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518646,Visa-2912147,"300000050405120",2026-05-08 00:00:00.000,300000050648967,300000001421038,4115.16,SA,MANUAL
509083,35664,Success, ,2026-06-02 09:10:35.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518644,Master-2912147,"300000050405120",2026-05-08 00:00:00.000,300000050648967,300000001421038,20,SA,MANUAL
509082,35664,Success, ,2026-06-02 09:10:34.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518638,Cash-2912147,"300000050405123",2026-05-08 00:00:00.000,300000050648967,300000001421038,7181.89,SA,MANUAL
509081,35664,Success, ,2026-06-02 09:10:34.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518641,Mada-2912147,"300000050405120",2026-05-08 00:00:00.000,300000050648967,300000001421038,2599,SA,MANUAL
509080,35664,Success, ,2026-06-02 09:10:31.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518646,Visa-2912145,"300000050662345",2026-05-08 00:00:00.000,300000051631629,300000001421038,2253,SA,MANUAL
509079,35664,Success, ,2026-06-02 09:10:31.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518644,Master-2912145,"300000050662345",2026-05-08 00:00:00.000,300000051631629,300000001421038,199,SA,MANUAL
509078,35664,Success, ,2026-06-02 09:10:30.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518638,Cash-2912145,"300000050662399",2026-05-08 00:00:00.000,300000051631629,300000001421038,544,SA,MANUAL
509077,35664,Success, ,2026-06-02 09:10:29.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518641,Mada-2912145,"300000050662345",2026-05-08 00:00:00.000,300000051631629,300000001421038,3614,SA,MANUAL
509033,35664,Success, ,2026-06-02 09:08:57.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518644,Master-2911271,"300000016780596",2026-05-08 00:00:00.000,300000002564383,300000001421038,646,SA,MANUAL
509032,35664,Success, ,2026-06-02 09:08:56.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518638,Cash-2911271,"300000002399858",2026-05-08 00:00:00.000,300000002564383,300000001421038,1575,SA,MANUAL
509031,35664,Success, ,2026-06-02 09:08:55.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518641,Mada-2911271,"300000016780596",2026-05-08 00:00:00.000,300000002564383,300000001421038,5260,SA,MANUAL
509030,35664,Success, ,2026-06-02 09:08:53.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518646,Visa-2912139,"300000073517395",2026-05-08 00:00:00.000,300000073517445,300000001421038,996,SA,MANUAL
509029,35664,Success, ,2026-06-02 09:08:53.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518644,Master-2912139,"300000073517395",2026-05-08 00:00:00.000,300000073517445,300000001421038,285,SA,MANUAL
509028,35664,Success, ,2026-06-02 09:08:52.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518638,Cash-2912139,"300000073517383",2026-05-08 00:00:00.000,300000073517445,300000001421038,614,SA,MANUAL
509027,35664,Success, ,2026-06-02 09:08:51.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518641,Mada-2912139,"300000073517395",2026-05-08 00:00:00.000,300000073517445,300000001421038,4277,SA,MANUAL
509026,35664,Success, ,2026-06-02 09:08:44.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518646,Visa-2911269,"300000050662342",2026-05-08 00:00:00.000,300000051631614,300000001421038,1075,SA,MANUAL
509025,35664,Success, ,2026-06-02 09:08:43.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518644,Master-2911269,"300000050662342",2026-05-08 00:00:00.000,300000051631614,300000001421038,1642,SA,MANUAL
509024,35664,Success, ,2026-06-02 09:08:42.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518638,Cash-2911269,"300000050662396",2026-05-08 00:00:00.000,300000051631614,300000001421038,1715,SA,MANUAL
509023,35664,Success, ,2026-06-02 09:08:41.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518641,Mada-2911269,"300000050662342",2026-05-08 00:00:00.000,300000051631614,300000001421038,812,SA,MANUAL
509022,35664,Success, ,2026-06-02 09:08:40.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518646,Visa-2912137,"300000027775087",2026-05-08 00:00:00.000,300000027552503,300000001421038,222,SA,MANUAL
509021,35664,Success, ,2026-06-02 09:08:39.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518638,Cash-2912137,"300000027801049",2026-05-08 00:00:00.000,300000027552503,300000001421038,3629,SA,MANUAL
509020,35664,Success, ,2026-06-02 09:08:38.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518641,Mada-2912137,"300000027775087",2026-05-08 00:00:00.000,300000027552503,300000001421038,687,SA,MANUAL
509019,35664,Success, ,2026-06-02 09:08:36.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518646,Visa-2912134,"300000113282133",2026-05-08 00:00:00.000,300000113628065,300000001421038,335,SA,MANUAL
509017,35664,Success, ,2026-06-02 09:08:34.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518641,Mada-2912134,"300000113282133",2026-05-08 00:00:00.000,300000113628065,300000001421038,608,SA,MANUAL
509016,35663,Success, ,2026-06-02 09:07:56.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518646,Visa-2912123,"300000056128898",2026-05-08 00:00:00.000,300000056571443,300000001421038,199,SA,MANUAL
509015,35663,Success, ,2026-06-02 09:07:55.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518644,Master-2912123,"300000056128898",2026-05-08 00:00:00.000,300000056571443,300000001421038,299,SA,MANUAL
509014,35663,Success, ,2026-06-02 09:07:54.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518638,Cash-2912123,"300000056128901",2026-05-08 00:00:00.000,300000056571443,300000001421038,5990,SA,MANUAL
509013,35663,Success, ,2026-06-02 09:07:54.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518646,Visa-2911265,"300000050662028",2026-05-08 00:00:00.000,300000051628019,300000001421038,54,SA,MANUAL
509012,35663,Success, ,2026-06-02 09:07:54.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518646,Visa-2912121,"300000062857219",2026-05-08 00:00:00.000,300000062857247,300000001421038,3915,SA,MANUAL
509011,35663,Success, ,2026-06-02 09:07:54.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518641,Mada-2912123,"300000056128898",2026-05-08 00:00:00.000,300000056571443,300000001421038,8498,SA,MANUAL
509010,35663,Success, ,2026-06-02 09:07:53.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518638,Cash-2911265,"300000050662052",2026-05-08 00:00:00.000,300000051628019,300000001421038,857,SA,MANUAL
509009,35663,Success, ,2026-06-02 09:07:53.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518644,Master-2912121,"300000062857219",2026-05-08 00:00:00.000,300000062857247,300000001421038,2878,SA,MANUAL
509008,35663,Success, ,2026-06-02 09:07:53.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518641,Mada-2911265,"300000050662028",2026-05-08 00:00:00.000,300000051628019,300000001421038,4463,SA,MANUAL
509007,35663,Success, ,2026-06-02 09:07:52.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518638,Cash-2912121,"300000059028959",2026-05-08 00:00:00.000,300000062857247,300000001421038,3353,SA,MANUAL
509006,35663,Success, ,2026-06-02 09:07:52.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518646,Visa-2912114,"300000047659036",2026-05-08 00:00:00.000,300000049196358,300000001421038,1335,SA,MANUAL
509005,35663,Success, ,2026-06-02 09:07:51.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518641,Mada-2912121,"300000062857219",2026-05-08 00:00:00.000,300000062857247,300000001421038,8131,SA,MANUAL
509004,35663,Success, ,2026-06-02 09:07:51.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518644,Master-2912114,"300000047659036",2026-05-08 00:00:00.000,300000049196358,300000001421038,359,SA,MANUAL
508995,35663,Success, ,2026-06-02 09:07:47.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518644,Master-2912122,"300000050662354",2026-05-08 00:00:00.000,300000051631674,300000001421038,946,SA,MANUAL
508994,35663,Success, ,2026-06-02 09:07:47.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518644,Master-2912120,"300000016780337",2026-05-08 00:00:00.000,300000001576045,300000001421038,498,SA,MANUAL
508993,35663,Success, ,2026-06-02 09:07:47.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518638,Cash-2912122,"300000050662408",2026-05-08 00:00:00.000,300000051631674,300000001421038,3782,SA,MANUAL
508976,35663,Success, ,2026-06-02 09:06:55.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518646,Visa-2911263,"300000050662308",2026-05-08 00:00:00.000,300000051631363,300000001421038,881,SA,MANUAL
508975,35663,Success, ,2026-06-02 09:06:54.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518641,Mada-2912115,"300000073517392",2026-05-08 00:00:00.000,300000073517428,300000001421038,1358,SA,MANUAL
508974,35663,Success, ,2026-06-02 09:06:54.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518644,Master-2911263,"300000050662308",2026-05-08 00:00:00.000,300000051631363,300000001421038,192,SA,MANUAL
508972,35663,Success, ,2026-06-02 09:06:53.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518641,Mada-2911263,"300000050662308",2026-05-08 00:00:00.000,300000051631363,300000001421038,5383,SA,MANUAL
508971,35663,Success, ,2026-06-02 09:06:46.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518646,Visa-2911262,"300000097074419",2026-05-08 00:00:00.000,300000110330367,300000001421038,996,SA,MANUAL
508970,35663,Success, ,2026-06-02 09:06:45.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518638,Cash-2911262,"300000097074448",2026-05-08 00:00:00.000,300000110330367,300000001421038,946,SA,MANUAL
508969,35663,Success, ,2026-06-02 09:06:45.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518641,Mada-2911262,"300000097074419",2026-05-08 00:00:00.000,300000110330367,300000001421038,1004,SA,MANUAL
508968,35663,Success, ,2026-06-02 09:06:37.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518646,Visa-2912112,"300000178411687",2026-05-08 00:00:00.000,300000177628027,300000001421038,160,SA,MANUAL
508967,35663,Success, ,2026-06-02 09:06:36.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518644,Master-2912111,"300000202740467",2026-05-08 00:00:00.000,300000202740496,300000001421038,596,SA,MANUAL
508966,35663,Success, ,2026-06-02 09:06:36.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518638,Cash-2912112,"300000178411684",2026-05-08 00:00:00.000,300000177628027,300000001421038,344,SA,MANUAL
508965,35663,Success, ,2026-06-02 09:06:35.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518638,Cash-2912111,"300000202740462",2026-05-08 00:00:00.000,300000202740496,300000001421038,637,SA,MANUAL
508829,35660,Success, ,2026-06-02 07:45:04.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518646,Visa-2912047,"300000118410627",2026-05-08 00:00:00.000,300000120419613,300000001421038,2757,SA,MANUAL
508827,35660,Success, ,2026-06-02 07:45:02.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518638,Cash-2912047,"300000118410688",2026-05-08 00:00:00.000,300000120419613,300000001421038,1476,SA,MANUAL
508825,35660,Success, ,2026-06-02 07:44:38.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518646,Visa-2912046,"300000016780585",2026-05-08 00:00:00.000,300000003335944,300000001421038,1047,SA,MANUAL
508822,35660,Success, ,2026-06-02 07:44:31.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518646,Visa-2912039,"300000075144780",2026-05-08 00:00:00.000,300000080849307,300000001421038,573,SA,MANUAL
508821,35660,Success, ,2026-06-02 07:44:30.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518644,Master-2912039,"300000075144780",2026-05-08 00:00:00.000,300000080849307,300000001421038,1120,SA,MANUAL
508819,35660,Success, ,2026-06-02 07:44:29.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518641,Mada-2912039,"300000075144780",2026-05-08 00:00:00.000,300000080849307,300000001421038,7103,SA,MANUAL
508817,35660,Success, ,2026-06-02 07:44:25.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518644,Master-2912033,"300000039834122",2026-05-08 00:00:00.000,300000040073188,300000001421038,199,SA,MANUAL
508816,35660,Success, ,2026-06-02 07:44:25.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518646,Visa-2912038,"300000017584237",2026-05-08 00:00:00.000,300000017583361,300000001421038,260,SA,MANUAL
508813,35660,Success, ,2026-06-02 07:44:24.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518646,Visa-2911225,"300000016780340",2026-05-08 00:00:00.000,300000001576078,300000001421038,1412,SA,MANUAL
508812,35660,Success, ,2026-06-02 07:44:24.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518641,Mada-2912033,"300000039834122",2026-05-08 00:00:00.000,300000040073188,300000001421038,4804,SA,MANUAL
508811,35660,Success, ,2026-06-02 07:44:23.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518638,Cash-2912038,"300000017583353",2026-05-08 00:00:00.000,300000017583361,300000001421038,2479,SA,MANUAL
508810,35660,Success, ,2026-06-02 07:44:23.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518644,Master-2911225,"300000016780340",2026-05-08 00:00:00.000,300000001576078,300000001421038,773,SA,MANUAL
508809,35660,Success, ,2026-06-02 07:44:23.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518641,Mada-2912038,"300000017584237",2026-05-08 00:00:00.000,300000017583361,300000001421038,4459,SA,MANUAL
508808,35660,Success, ,2026-06-02 07:44:22.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518638,Cash-2911225,"300000001573444",2026-05-08 00:00:00.000,300000001576078,300000001421038,1813,SA,MANUAL
508807,35660,Success, ,2026-06-02 07:44:21.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518641,Mada-2911225,"300000016780340",2026-05-08 00:00:00.000,300000001576078,300000001421038,5201,SA,MANUAL
508806,35660,Success, ,2026-06-02 07:44:04.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518646,Visa-2912037,"300000035114668",2026-05-08 00:00:00.000,300000035830339,300000001421038,2140,SA,MANUAL
508796,35660,Success, ,2026-06-02 07:44:00.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518646,Visa-2912031,"300000016779076",2026-05-08 00:00:00.000,300000002564369,300000001421038,1695,SA,MANUAL
508789,35660,Success, ,2026-06-02 07:43:59.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518644,Master-2911227,"300000035114665",2026-05-08 00:00:00.000,300000035830321,300000001421038,299,SA,MANUAL
508788,35660,Success, ,2026-06-02 07:43:58.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518638,Cash-2912023,"300000158604426",2026-05-08 00:00:00.000,300000158776674,300000001421038,1300,SA,MANUAL
508787,35660,Success, ,2026-06-02 07:43:58.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518641,Mada-2912031,"300000016779076",2026-05-08 00:00:00.000,300000002564369,300000001421038,7271,SA,MANUAL
508785,35660,Success, ,2026-06-02 07:43:57.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518641,Mada-2912023,"300000212640475",2026-05-08 00:00:00.000,300000158776674,300000001421038,2213,SA,MANUAL
508784,35660,Success, ,2026-06-02 07:43:57.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518641,Mada-2911227,"300000035114665",2026-05-08 00:00:00.000,300000035830321,300000001421038,2833,SA,MANUAL
508783,35660,Success, ,2026-06-02 07:43:38.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518646,Visa-2912025,"300000016779072",2026-05-08 00:00:00.000,300000001576030,300000001421038,1488.1,SA,MANUAL
508781,35660,Success, ,2026-06-02 07:43:37.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518644,Master-2912025,"300000016779072",2026-05-08 00:00:00.000,300000001576030,300000001421038,957.09,SA,MANUAL
508780,35660,Success, ,2026-06-02 07:43:37.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518644,Master-2912024,"300000158604480",2026-05-08 00:00:00.000,300000158776992,300000001421038,298.01,SA,MANUAL
508779,35660,Success, ,2026-06-02 07:43:37.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518638,Cash-2912025,"300000001573435",2026-05-08 00:00:00.000,300000001576030,300000001421038,1233.15,SA,MANUAL
508778,35660,Success, ,2026-06-02 07:43:36.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518638,Cash-2912024,"300000158604477",2026-05-08 00:00:00.000,300000158776992,300000001421038,5785,SA,MANUAL
508777,35660,Success, ,2026-06-02 07:43:36.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518641,Mada-2912025,"300000016779072",2026-05-08 00:00:00.000,300000001576030,300000001421038,3357.32,SA,MANUAL
508776,35660,Success, ,2026-06-02 07:43:35.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518641,Mada-2912024,"300000158604480",2026-05-08 00:00:00.000,300000158776992,300000001421038,3520.27,SA,MANUAL
508750,35660,Success, ,2026-06-02 07:42:33.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518641,Mada-2912019,"300000050662321",2026-05-08 00:00:00.000,300000051631426,300000001421038,2655,SA,MANUAL
508746,35660,Success, ,2026-06-02 07:42:26.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518641,Mada-2912018,"300000052407295",2026-05-08 00:00:00.000,300000052635119,300000001421038,3581,SA,MANUAL
508745,35660,Success, ,2026-06-02 07:42:22.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518641,Mada-2912015,"300000062388622",2026-05-08 00:00:00.000,300000062388957,300000001421038,1195,SA,MANUAL
508743,35660,Success, ,2026-06-02 07:42:15.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518641,Mada-2911218,"300000056139976",2026-05-08 00:00:00.000,300000073517413,300000001421038,984,SA,MANUAL
508964,35663,Success, ,2026-06-02 09:06:35.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518638,Cash-2911260,"300000202684869",2026-05-08 00:00:00.000,300000202740370,300000001421038,189,SA,MANUAL
508963,35663,Success, ,2026-06-02 09:06:35.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518641,Mada-2912112,"300000178411687",2026-05-08 00:00:00.000,300000177628027,300000001421038,2656,SA,MANUAL
508962,35663,Success, ,2026-06-02 09:06:35.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518641,Mada-2912111,"300000202740467",2026-05-08 00:00:00.000,300000202740496,300000001421038,1103,SA,MANUAL
508961,35663,Success, ,2026-06-02 09:06:33.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518641,Mada-2911260,"300000202684897",2026-05-08 00:00:00.000,300000202740370,300000001421038,500,SA,MANUAL
508902,35661,Success, ,2026-06-02 08:37:21.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518646,Visa-2912082,"300000131168053",2026-05-08 00:00:00.000,300000133694731,300000001421038,7401,SA,MANUAL
508901,35661,Success, ,2026-06-02 08:37:20.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518644,Master-2912082,"300000131168053",2026-05-08 00:00:00.000,300000133694731,300000001421038,31309,SA,MANUAL
508900,35661,Success, ,2026-06-02 08:37:19.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518638,Cash-2912082,"300000131004938",2026-05-08 00:00:00.000,300000133694731,300000001421038,6749,SA,MANUAL
508899,35661,Success, ,2026-06-02 08:37:19.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518646,Visa-2912078,"300000158604460",2026-05-08 00:00:00.000,300000159504039,300000001421038,278,SA,MANUAL
508898,35661,Success, ,2026-06-02 08:37:19.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518641,Mada-2912082,"300000131168053",2026-05-08 00:00:00.000,300000133694731,300000001421038,13332,SA,MANUAL
508897,35661,Success, ,2026-06-02 08:37:19.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518646,Visa-2912080,"300000047540406",2026-05-08 00:00:00.000,300000047578486,300000001421038,936.04,SA,MANUAL
